time 0.731191 new 2000 old 0 diff + 2000
time 1.02136 new 3000 old 2000 diff + 1000
time 1.02144 new 4000 old 3000 diff + 1000
time 1.31153 new 5000 old 4000 diff + 1000
time 1.31161 new 6000 old 5000 diff + 1000
time 1.3117 new 7000 old 6000 diff + 1000
time 1.31178 new 8000 old 7000 diff + 1000
time 1.6017 new 9000 old 8000 diff + 1000
time 1.60178 new 10000 old 9000 diff + 1000
time 1.60187 new 11000 old 10000 diff + 1000
time 1.60195 new 12000 old 11000 diff + 1000
time 1.60203 new 13000 old 12000 diff + 1000
time 1.60212 new 14000 old 13000 diff + 1000
time 1.6022 new 15000 old 14000 diff + 1000
time 1.60229 new 16000 old 15000 diff + 1000
time 1.89187 new 17000 old 16000 diff + 1000
time 1.89195 new 18000 old 17000 diff + 1000
time 1.89203 new 19000 old 18000 diff + 1000
time 1.89212 new 20000 old 19000 diff + 1000
time 1.8922 new 21000 old 20000 diff + 1000
time 1.89229 new 22000 old 21000 diff + 1000
time 1.89237 new 23000 old 22000 diff + 1000
time 1.89246 new 24000 old 23000 diff + 1000
time 1.89254 new 25000 old 24000 diff + 1000
time 1.89262 new 26000 old 25000 diff + 1000
time 1.89279 new 27000 old 26000 diff + 1000
time 1.89288 new 28000 old 27000 diff + 1000
time 1.89296 new 29000 old 28000 diff + 1000
time 1.89304 new 30000 old 29000 diff + 1000
time 1.89313 new 31000 old 30000 diff + 1000
time 1.89321 new 32000 old 31000 diff + 1000
time 2.18203 new 33000 old 32000 diff + 1000
time 2.18212 new 34000 old 33000 diff + 1000
time 2.1822 new 35000 old 34000 diff + 1000
time 2.18229 new 36000 old 35000 diff + 1000
time 2.18237 new 37000 old 36000 diff + 1000
time 2.18246 new 38000 old 37000 diff + 1000
time 2.18254 new 39000 old 38000 diff + 1000
time 2.18262 new 40000 old 39000 diff + 1000
time 2.18271 new 41000 old 40000 diff + 1000
time 2.18279 new 42000 old 41000 diff + 1000
time 2.18296 new 43000 old 42000 diff + 1000
time 2.18304 new 44000 old 43000 diff + 1000
time 2.18313 new 45000 old 44000 diff + 1000
time 2.18321 new 46000 old 45000 diff + 1000
time 2.1833 new 47000 old 46000 diff + 1000
time 2.18338 new 48000 old 47000 diff + 1000
time 2.18347 new 49000 old 48000 diff + 1000
time 2.18355 new 50000 old 49000 diff + 1000
time 2.18363 new 51000 old 50000 diff + 1000
time 2.18372 new 52000 old 51000 diff + 1000
time 2.18389 new 53000 old 52000 diff + 1000
time 2.18397 new 54000 old 53000 diff + 1000
time 2.18406 new 55000 old 54000 diff + 1000
time 2.18414 new 56000 old 55000 diff + 1000
time 2.18422 new 57000 old 56000 diff + 1000
time 2.18431 new 58000 old 57000 diff + 1000
time 2.18439 new 59000 old 58000 diff + 1000
time 2.18448 new 60000 old 59000 diff + 1000
time 2.18456 new 61000 old 60000 diff + 1000
time 2.18465 new 62000 old 61000 diff + 1000
time 2.18481 new 63000 old 62000 diff + 1000
time 2.1849 new 64000 old 63000 diff + 1000
time 2.4722 new 65000 old 64000 diff + 1000
time 2.47229 new 66000 old 65000 diff + 1000
time 2.47237 new 67000 old 66000 diff + 1000
time 2.47245 new 68000 old 67000 diff + 1000
