time 1.10649 new 2000 old 0 diff + 2000
time 1.39666 new 3000 old 2000 diff + 1000
time 1.39675 new 4000 old 3000 diff + 1000
time 1.68683 new 5000 old 4000 diff + 1000
time 1.68692 new 6000 old 5000 diff + 1000
time 1.68708 new 7000 old 6000 diff + 1000
time 1.68717 new 8000 old 7000 diff + 1000
time 1.97833 new 9000 old 8000 diff + 1000
time 1.97841 new 10000 old 9000 diff + 1000
time 1.9785 new 11000 old 10000 diff + 1000
time 1.97867 new 12000 old 11000 diff + 1000
time 1.97875 new 13000 old 12000 diff + 1000
time 1.97883 new 14000 old 13000 diff + 1000
time 1.97892 new 15000 old 14000 diff + 1000
time 1.979 new 16000 old 15000 diff + 1000
time 2.2712 new 17000 old 16000 diff + 1000
time 2.27128 new 18000 old 17000 diff + 1000
time 2.27136 new 19000 old 18000 diff + 1000
time 2.27145 new 20000 old 19000 diff + 1000
time 2.27153 new 21000 old 20000 diff + 1000
time 2.27162 new 22000 old 21000 diff + 1000
time 2.2717 new 23000 old 22000 diff + 1000
time 2.27187 new 24000 old 23000 diff + 1000
time 2.27195 new 25000 old 24000 diff + 1000
time 2.27204 new 26000 old 25000 diff + 1000
time 2.27212 new 27000 old 26000 diff + 1000
time 2.27221 new 28000 old 27000 diff + 1000
time 2.27229 new 29000 old 28000 diff + 1000
time 2.27238 new 30000 old 29000 diff + 1000
time 2.27246 new 31000 old 30000 diff + 1000
time 2.27254 new 32000 old 31000 diff + 1000
time 2.56693 new 33000 old 32000 diff + 1000
time 2.56701 new 34000 old 33000 diff + 1000
time 2.56718 new 35000 old 34000 diff + 1000
time 2.56727 new 36000 old 35000 diff + 1000
time 2.56735 new 37000 old 36000 diff + 1000
time 2.56743 new 38000 old 37000 diff + 1000
time 2.56752 new 39000 old 38000 diff + 1000
time 2.5676 new 40000 old 39000 diff + 1000
time 2.56769 new 41000 old 40000 diff + 1000
time 2.56777 new 42000 old 41000 diff + 1000
time 2.56786 new 43000 old 42000 diff + 1000
time 2.56794 new 44000 old 43000 diff + 1000
time 2.56803 new 45000 old 44000 diff + 1000
time 2.56811 new 46000 old 45000 diff + 1000
time 2.56819 new 47000 old 46000 diff + 1000
time 2.56828 new 48000 old 47000 diff + 1000
time 2.56836 new 49000 old 48000 diff + 1000
time 2.56845 new 50000 old 49000 diff + 1000
time 2.56862 new 51000 old 50000 diff + 1000
time 2.5687 new 52000 old 51000 diff + 1000
